id,lm,mu_eff_out,mu_t_out,ur,uz,x,y,z
939,0.5,1.7087082687894,1.7053749357894,0.86440032438871,2.7316102248508,0.359375,1.421875,0
971,0.5,1.770603149107,1.767269816107,0.90281347731409,2.8128280129049,0.359375,1.453125,0
1003,0.5,1.8365621861231,1.8332288531231,0.94206169878132,2.895811405047,0.359375,1.484375,0
12,0.5,0.49965167168487,0.49631833868487,0.089568615806672,1.1918715766538,0.390625,0.515625,0
44,0.5,0.51140450608919,0.50807117308919,0.10075441172009,1.2231337819431,0.390625,0.546875,0
76,0.5,0.52568183535426,0.52234850235426,0.11259819562841,1.2562349404847,0.390625,0.578125,0
108,0.5,0.54092459562251,0.53759126262251,0.12509996753163,1.2911750522786,0.390625,0.609375,0
140,0.5,0.55720696091405,0.55387362791405,0.13825972742977,1.3279541173248,0.390625,0.640625,0
172,0.5,0.57460294902343,0.57126961602343,0.15207747532281,1.3665721356233,0.390625,0.671875,0
204,0.5,0.59318509217979,0.58985175917979,0.16655321121075,1.4070291071741,0.390625,0.703125,0
236,0.5,0.61302328188628,0.60968994888628,0.18168693509361,1.4493250319773,0.390625,0.734375,0
268,0.5,0.63418380645244,0.63085047345244,0.19747864697137,1.4934599100327,0.390625,0.765625,0
300,0.5,0.65672859190411,0.65339525890411,0.21392834684403,1.5394337413405,0.390625,0.796875,0
332,0.5,0.68071464815503,0.67738131515503,0.23103603471161,1.5872465259006,0.390625,0.828125,0
364,0.5,0.70619371352687,0.70286038052687,0.24880171057409,1.636898263713,0.390625,0.859375,0
396,0.5,0.73321208282057,0.72987874982057,0.26722537443148,1.6883889547777,0.390625,0.890625,0
428,0.5,0.76181059787225,0.75847726487225,0.28630702628377,1.7417185990947,0.390625,0.921875,0
460,0.5,0.79202477528873,0.78869144228873,0.30604666613097,1.796887196664,0.390625,0.953125,0
492,0.5,0.82388504396129,0.82055171096129,0.32644429397308,1.8538947474856,0.390625,0.984375,0
524,0.5,0.85741706484901,0.85408373184901,0.34749990981009,1.9127412515595,0.390625,1.015625,0
556,0.5,0.89264210706236,0.88930877406236,0.36921351364201,1.9734267088858,0.390625,1.046875,0
588,0.5,0.92957745701667,0.92624412401667,0.39158510546884,2.0359511194644,0.390625,1.078125,0
620,0.5,0.9682368408997,0.9649035078997,0.41461468529057,2.1003144832952,0.390625,1.109375,0
652,0.5,1.0086308444811,1.0052975114811,0.43830225310721,2.1665168003784,0.390625,1.140625,0
684,0.5,1.050767318042,1.047433985042,0.46264780891876,2.2345580707139,0.390625,1.171875,0
716,0.5,1.0946517576688,1.0913184246688,0.48765135272521,2.3044382943017,0.390625,1.203125,0
748,0.5,1.140287657188,1.136954324188,0.51331288452657,2.3761574711418,0.390625,1.234375,0
780,0.5,1.1876768275355,1.1843434945355,0.53963240432284,2.4497156012342,0.390625,1.265625,0
812,0.5,1.2368196823555,1.2334863493555,0.56660991211401,2.525112684579,0.390625,1.296875,0
844,0.5,1.2877154901312,1.2843821571312,0.5942454079001,2.602348721176,0.390625,1.328125,0
876,0.5,1.3403625942276,1.3370292612276,0.62253889168108,2.6814237110254,0.390625,1.359375,0
908,0.5,1.3947586029431,1.3914252699431,0.65149036345698,2.762337654127,0.390625,1.390625,0
940,0.5,1.450900552088,1.447567219088,0.68109982322778,2.845090550481,0.390625,1.421875,0
972,0.5,1.508785042813,1.505451709813,0.71136727099348,2.9296824000873,0.390625,1.453125,0
1004,0.5,1.5719833976999,1.5686500646999,0.7422927067541,3.0161132029459,0.390625,1.484375,0
13,0.5,0.36348256054184,0.36014922754184,0.064600931619789,1.2279326288608,0.421875,0.515625,0
45,0.5,0.37077913160585,0.36744579860585,0.072668632905639,1.2601406978145,0.421875,0.546875,0
77,0.5,0.38054523781286,0.37721190481286,0.081210904855363,1.2942433590596,0.421875,0.578125,0
109,0.5,0.39118468240081,0.38785134940081,0.090227747468961,1.3302406125961,0.421875,0.609375,0
141,0.5,0.4028130385308,0.3994797055308,0.099719160746432,1.368132458424,0.421875,0.640625,0
173,0.5,0.41554432138252,0.41221098838252,0.10968514468778,1.4079188965434,0.421875,0.671875,0
205,0.5,0.42948840450336,0.42615507150336,0.120125699293,1.4495999269541,0.421875,0.703125,0
237,0.5,0.44474874016513,0.44141540716513,0.13104082456209,1.4931755496562,0.421875,0.734375,0
269,0.5,0.4614204881776,0.4580871551776,0.14243052049505,1.5386457646496,0.421875,0.765625,0
301,0.5,0.47958912767068,0.47625579467068,0.15429478709189,1.5860105719345,0.421875,0.796875,0
333,0.5,0.49932958634065,0.49599625334065,0.1666336243526,1.6352699715108,0.421875,0.828125,0
365,0.5,0.52070587866242,0.51737254566242,0.17944703227719,1.6864239633785,0.421875,0.859375,0
397,0.5,0.54377120575524,0.54043787275524,0.19273501086565,1.7394725475376,0.421875,0.890625,0
429,0.5,0.56856844047217,0.56523510747217,0.20649756011798,1.7944157239881,0.421875,0.921875,0
461,0.5,0.59513090471028,0.59179757171028,0.22073468003419,1.8512534927299,0.421875,0.953125,0
493,0.5,0.6234833419522,0.6201500089522,0.23544637061427,1.9099858537632,0.421875,0.984375,0
525,0.5,0.65364299450723,0.65030966150723,0.25063263185823,1.9706128070878,0.421875,1.015625,0
557,0.5,0.68562070848654,0.68228737548654,0.26629346376605,2.0331343527039,0.421875,1.046875,0
589,0.5,0.71942200668998,0.71608867368998,0.28242886633775,2.0975504906113,0.421875,1.078125,0
621,0.5,0.75504808728753,0.75171475428753,0.29903883957333,2.1638612208102,0.421875,1.109375,0
653,0.5,0.79249672231498,0.78916338931498,0.31612338347278,2.2320665433004,0.421875,1.140625,0
685,0.5,0.83176304336688,0.82842971036688,0.3336824980361,2.3021664580821,0.421875,1.171875,0
717,0.5,0.87284021203558,0.86950687903558,0.35171618326329,2.3741609651551,0.421875,1.203125,0
749,0.5,0.91571997973238,0.91238664673238,0.37022443915436,2.4480500645195,0.421875,1.234375,0
781,0.5,0.96039314596851,0.95705981296851,0.38920726570931,2.5238337561754,0.421875,1.265625,0
813,0.5,1.0068499265276,1.0035165935276,0.40866466292812,2.6015120401226,0.421875,1.296875,0
845,0.5,1.0550802437899,1.0517469107899,0.42859663081081,2.6810849163612,0.421875,1.328125,0
877,0.5,1.1050739512644,1.1017406182644,0.44900316935737,2.7625523848912,0.421875,1.359375,0
909,0.5,1.1568210035447,1.1534876705447,0.46988427856781,2.8459144457126,0.421875,1.390625,0
941,0.5,1.2103115817229,1.2069782487229,0.49123995844212,2.9311710988254,0.421875,1.421875,0
973,0.5,1.2655361829837,1.2622028499837,0.51307020898031,3.0183223442296,0.421875,1.453125,0
1005,0.5,1.3275261025184,1.3241927695184,0.53537503018236,3.1073681819252,0.421875,1.484375,0
14,0.5,0.22553856121206,0.22220522821206,0.039011105146946,1.2521680185956,0.453125,0.515625,0
46,0.5,0.22740910456542,0.22407577156542,0.043883015431596,1.285011769903,0.453125,0.546875,0
78,0.5,0.23215230859002,0.22881897559002,0.049041508674168,1.3197875065814,0.453125,0.578125,0
110,0.5,0.23780309516868,0.23446976216868,0.054486584874659,1.3564952286309,0.453125,0.609375,0
142,0.5,0.24457273545712,0.24123940245712,0.060218244033072,1.3951349360514,0.453125,0.640625,0
174,0.5,0.25266504023247,0.24933170723247,0.066236486149405,1.4357066288429,0.453125,0.671875,0
206,0.5,0.26226775584923,0.25893442284923,0.072541311223659,1.4782103070055,0.453125,0.703125,0
238,0.5,0.27354518335434,0.27021185035434,0.079132719255834,1.522645970539,0.453125,0.734375,0
270,0.5,0.28663298388043,0.28329965088043,0.086010710245929,1.5690136194436,0.453125,0.765625,0
302,0.5,0.30163573279858,0.29830239979858,0.093175284193944,1.6173132537193,0.453125,0.796875,0
334,0.5,0.31862724509631,0.31529391209631,0.10062644109988,1.6675448733659,0.453125,0.828125,0
366,0.5,0.33765320173895,0.33431986873895,0.10836418096374,1.7197084783836,0.453125,0.859375,0
398,0.5,0.35873530752984,0.35540197452984,0.11638850378552,1.7738040687723,0.453125,0.890625,0
430,0.5,0.38187615062063,0.37854281762063,0.12469940956521,1.829831644532,0.453125,0.921875,0
462,0.5,0.40706406244694,0.40373072944694,0.13329689830283,1.8877912056628,0.453125,0.953125,0
494,0.5,0.43427749946529,0.43094416646529,0.14218096999837,1.9476827521645,0.453125,0.984375,0
526,0.5,0.46348869688367,0.46015536388367,0.15135162465183,2.0095062840373,0.453125,1.015625,0
558,0.5,0.49466652655199,0.49133319355199,0.16080886226321,2.0732618012812,0.453125,1.046875,0
590,0.5,0.52777860917146,0.52444527617146,0.17055268283251,2.138949303896,0.453125,1.078125,0
622,0.5,0.56279279139629,0.55945945839629,0.18058308635974,2.2065687918819,0.453125,1.109375,0
654,0.5,0.59967811739529,0.59634478439529,0.19090007284488,2.2761202652388,0.453125,1.140625,0
686,0.5,0.63840541863515,0.63507208563515,0.20150364228794,2.3476037239667,0.453125,1.171875,0
718,0.5,0.67894762791531,0.67561429491531,0.21239379468893,2.4210191680657,0.453125,1.203125,0
750,0.5,0.72127990235429,0.71794656935429,0.22357053004783,2.4963665975356,0.453125,1.234375,0
782,0.5,0.76537961967839,0.76204628667839,0.23503384836466,2.5736460123766,0.453125,1.265625,0
814,0.5,0.81122629483042,0.80789296183042,0.2467837496394,2.6528574125887,0.453125,1.296875,0
846,0.5,0.85880145013347,0.85546811713347,0.25882023387207,2.7340007981717,0.453125,1.328125,0
878,0.5,0.90808846178738,0.90475512878738,0.27114330106265,2.8170761691258,0.453125,1.359375,0
910,0.5,0.95907239781523,0.95573906481523,0.28375295121116,2.9020835254509,0.453125,1.390625,0
942,0.5,1.0117398571172,1.0084065241172,0.29664918431759,2.989022867147,0.453125,1.421875,0
