x,y,interior,uz,uz_exact,uz_error,ur,ur_exact,ur_error,p,p_exact,p_error,mu_t,mu_t_exact,mu_t_error,mu_eff,mu_eff_exact,mu_eff_error
0.15625,0.90625,False,-0.0092559688172595,-0.009093905327972607,-0.00016206348928689274,-0.0051166276331143,-0.005246706805337453,0.00013007917222315323,0.15012426451104,0.128326416015625,0.021797848495414995,0.0081172434622728,0.008046102330893428,7.114113137937118e-05,0.018117243462273,0.01804610233089343,7.114113137957068e-05
0.15625,0.96875,False,-0.0042154951589875,-0.0038825552564958343,-0.0003329399024916656,6.5622498154281e-05,-0.0006647057125519495,0.0007303282107062306,0.16856284815646,0.146636962890625,0.021925885265835,0.0054549308591841,0.005426185845114621,2.8745014069479248e-05,0.015454930859184,0.015426185845114621,2.87450140693795e-05
0.21875,0.03125,False,0.05853153004934,0.05818454496875347,0.00034698508058653155,-0.0061361398396584,-0.005996419258735841,-0.00013972058092255862,0.023107926574388,0.000213623046875,0.022894303527513,0.026406861244419,0.026541551678395288,-0.00013469043397628874,0.036406861244419,0.03654155167839529,-0.0001346904339762922
0.21875,0.09375,False,0.056775411158673,0.056372522294623195,0.00040288886404980795,-0.017840837609888,-0.017709000985632883,-0.0001318366242551161,0.024728828380133,0.001922607421875,0.022806220958258,0.025549362946414,0.02575763122570296,-0.00020826827928896105,0.035549362946414,0.03575763122570296,-0.00020826827928896452
0.21875,0.15625,True,0.053274927605523,0.05281265089251974,0.0004622767130032582,-0.028686686696468,-0.02859181358871865,-9.48731077493499e-05,0.027911355964209,0.005340576171875,0.022570779792334,0.024018547515034,0.024228136586775438,-0.0002095890717414388,0.034018547515034,0.03422813658677544,-0.00020958907174144226
0.21875,0.21875,True,0.048114490306745,0.047633278654757305,0.0004812116519876952,-0.038200603788854,-0.038128348478494445,-7.225531035955773e-05,0.032827680890138,0.010467529296875,0.022360151593263003,0.021846641944154,0.022032214289904577,-0.0001855723457505759,0.031846641944154,0.032032214289904576,-0.0001855723457505759
0.21875,0.28125,True,0.041486517949719,0.04102692741980718,0.0004595905299118186,-0.045905609327787,-0.04585710330502479,-4.850602276220556e-05,0.039498510485235,0.017303466796875,0.02219504368836,0.019144419791028,0.01929630339595053,-0.0001518836049225307,0.029144419791028,0.029296303395950532,-0.0001518836049225307
0.21875,0.34375,True,0.03365767969488,0.03325029297229776,0.00040738672258223974,-0.051405041710168,-0.05139358445376274,-1.1457256405257576e-05,0.047911822287779,0.025848388671875,0.022063433615904002,0.016105653925646,0.016209268085774334,-0.00010361416012833607,0.026105653925646,0.026209268085774333,-0.0001036141601283326
0.21875,0.40625,True,0.024958078720838,0.024624245043014525,0.0003338336778234731,-0.054414488191225,-0.05445230954137514,3.782135015014537e-05,0.05806416111241,0.036102294921875,0.021961866190535,0.013026582541981,0.013057430156707904,-3.0847614726903574e-05,0.023026582541981,0.023057430156707904,-3.084761472690531e-05
0.21875,0.46875,True,0.015791690227262,0.015533827308900072,0.00025786291836192923,-0.054789946134498,-0.05486880991156795,7.886377706994852e-05,0.069960016913993,0.048065185546875,0.021894831367118006,0.010350436800621,0.010297400802898307,5.3035997722692546e-05,0.020350436800621,0.020297400802898307,5.3035997722692546e-05
